AP,Localisation,ID,Genre,Nom vernaculaire,Famille,Species,Construction,Bois de chauffe,Pharmaceutique,Valeur culturelle,Cosmetique,Vannerie,Nourriture,Betail,Outils diverses,Commerce
Ankarafantsika,Andranofasika,Inf_30,Femme,Manga,ANACARDIACEAE,Mangifera indica,0,1,0,0,0,0,0,0,0,1
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,1,1,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Manga,ANACARDIACEAE,Mangifera indica,0,0,0,0,0,0,1,0,0,1
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Hazompika,RUBIACEAE,Schizoenterospermum rotundiflorum,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Fandrana,PANDANACEAE,Pandanus sp,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,1,0,1,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Tsiandalana,FABACEAE,Dalbergia tsiandalana,0,0,0,0,1,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,1,1,0,0,0,1,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_31,Femme,Hazondringitra,PHYSENACEA,Physena sessiliflora,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_32,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,0,1,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_32,Femme,Amaninomby,ANNONACEAE,Isolona madagascariensis,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_33,Femme,Akata,POACEAE,Herbes,0,0,0,0,0,0,0,1,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Amaninomby,ANNONACEAE,Isolona madagascariensis,1,0,0,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Ratendrika,LOGANIACEAE,Strychnos myrtoides,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Andriambavifohy,APOCYNACEAE,Petchia erythrocarpa,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Kijejalahy,CAPPARACEAE,Thilachium angustifolium,0,0,1,0,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Kitata,PHYLLANTACEAE,Bridelia pervilleana,1,0,0,1,0,0,0,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_34,Femme,Tsimatimanota,CALOPHYLLACEAE,Mammea punctata,1,0,0,0,0,0,0,0,1,0
Ankarafantsika,Pont Chauffeur,Inf_35,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,0,0,0,0,0,0,1,0
Ankarafantsika,Pont Chauffeur,Inf_35,Femme,Masiba,DIOSCOREACEAE,Dioscorea maciba,0,0,0,0,0,0,1,0,0,0
Ankarafantsika,Pont Chauffeur,Inf_35,Femme,Mololo,POACEAE,Foins,0,0,0,0,0,0,0,1,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Mandoko,FABACEAE,Dalbergia sp.,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Kabokala,APOCYNACEAE,Carissa spinarum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Dilombetsirebaka, ,sp 1,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_1,Homme,Tavela,MELIACEAE,Xylocarpus granatum ,1,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Angona,DIOSCOREACEAE,Dioscorea sp. ,1,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Manavidrevo,ANACARDIACAE,Protorhus grandidieri,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,1,0,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_2,Homme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Kitata,EUPHORBIACEAE,Bridelia pervilleana,1,1,0,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Kifaitry,,sp 2,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_2,Homme,vahona,ASPHODELACEAE,Aloe vera,0,0,1,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Raisaonjo,PHYSENACEAE,Physena sessiliflora,1,0,1,0,0,0,0,1,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Vakakoa,LOGANIACEAE,Strychnos madagascariensis,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Satrana,ARECACEAE,Bismarckia nobilis,0,0,1,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Oditrandy,,sp 3,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Godroa,APOCYNACEAE,Mascarenasia arborescens,0,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_2,Homme,Afiafy,AVICENNIACEAE,Avicennia marina,1,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Vakakoa,LOGANIACEAE,Strychnos madagascariensis,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,1,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Tsimatimanota,BIGNONIACEAE,Mammea paunctata,1,0,0,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Voavongo,EBENACEAE,Diospyros pervillei,1,0,0,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Vahona,ASPHODELACEAE,Aloe vera,0,0,1,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_3,Femme,Masonjoany,MELIACEAE,Enterospermum madagascariensis,1,0,0,0,1,0,0,0,1,0
Bombetoka,Mataitromby,Inf_4,Femme,Laingomaimbo,RUBIACEAE,Paederia bojeriana,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_4,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_4,Femme,Madiro,FABACEAE,Tamarindus indica,0,0,0,0,1,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Taindalitra,PHYLLANTACEAE,Antidesma madagascariense,0,1,1,0,0,0,1,0,1,0
Bombetoka,Mataitromby,Inf_5,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Fotsiavadika,EUPHORBIACEAE,Croton sp.,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Matambelo,BURSERACEAE,Commiphora sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Atokonjo,BURSERACEAE,Operculicarya gummifera,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Mandoko,FABACEAE,Dalbergia sp.,1,1,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Fafana,,sp 4,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_5,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Afiafy,AVICENNIACEAE,Avicennia marina,0,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Farafaka,PHYLLANTACEAE,Securinega seyrigii,1,1,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Famoalambo,FABACEAE,Dichrostachys sp.,1,0,0,0,0,0,0,1,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Kitata,EUPHORBIACEAE,Bridelia pervilleana,1,0,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_6,Femme,Atokonjo,BURSERACEAE,Operculicarya gummifera,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Vahy mirazo,MALVACEAE,Byttneria voulily,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_6,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Vaomiraha,,sp 5,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Kabokala,APOCYNACEAE,Carissa spinarum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Tsiavalika,ANNONACEAE,Monanthotaxis boivinii,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Ambiaty,ASTERACEAE,Vernonia Appendiculata,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Mokonazy,RHAMNACEAE,Ziziphus mauritiana,1,1,1,0,0,0,1,1,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Goavy,MYRTACEAE,Psidium guajava,1,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Voamaintilany,FABACEAE,Abrus precatorius,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Satramira,ARECACEAE,Hyphaene shatan,0,0,1,0,0,1,0,1,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Famoalambo,FABACEAE,Dichrostachys sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Mamoloana,,sp 6,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_7,Femme,Mandoko,FABACEAE,Dalbergia sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Sely,MALVACEAE,Grewia sp.,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Mandoko,FABACEAE,Dalbergia sp.,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Famoalambo,FABACEAE,Dichrostachys sp.,1,0,0,0,0,0,0,1,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Kitata,EUPHORBIACEAE,Bridelia pervilleana,1,0,0,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Taindelokarana,BORAGINACEAE,Cordia myxa,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Ar?y ,BURSERACEAE,Commiphora sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Andriamanamora,MELIACEAE,Malleastrum gracile,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_8,Homme,Famonty,ASTERACEAE,Pluchea grevei,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Raisaonjo,PHYSENACEAE,Physena sessiliflora,0,0,1,0,0,0,0,1,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Andriamanamora,MELIACEAE,Malleastrum gracile,0,0,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_9,Homme,Modiventiniala,,sp 7,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Lazalaza,EUPHORBIACEAE,Croton boinensis,0,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Fotsiavadika,EUPHORBIACEAE,Croton sp.,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Mokonazy,RHAMNACEAE,Ziziphus mauritiana,1,0,0,0,0,0,1,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Sohihy,ANACARDIACAE,Adina microcephala,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Lohavato,RUBIACEAE,Hymenodictyon louhavato,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_9,Homme,Ar?y ,BURSERACEAE,Commiphora sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_10,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_10,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_10,Homme,Dilombetsirebaka,,sp 1,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_11,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_11,Femme,Kininina,MYRTACEAE,Eucalyptus sp.,1,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_12,Homme,Satrana,ARECACEAE,Bismarckia nobilis,0,0,0,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_12,Homme,Andriamanamora,MELIACEAE,Malleastrum gracile,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_12,Homme,Lambohenjana,LYTHRACEAE,Woodfordia fruticosa,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_12,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_12,Homme,Tsivakimbaratra,ULMACEAE,Trema orientalis var. occidentalis,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_13,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_13,Homme,Famoalambo,FABACEAE,Dichrostachys sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_13,Homme,Mandoko,FABACEAE,Dalbergia sp.,1,1,0,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_13,Homme,Kitata,EUPHORBIACEAE,Bridelia pervilleana,1,1,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_13,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_13,Homme,kabokala,APOCYNACEAE,Carissa spinarum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_13,Homme,Vahy mirazo,MALVACEAE,Byttneria voulily,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Satramira,ARECACEAE,Hyphaene shatan,0,0,1,0,0,0,0,1,0,0
Bombetoka,Sankoany,Inf_14,Homme,Kirajy,MALPHIGIACEAE,Acridocarpus excelsus,1,0,1,0,0,0,0,1,1,0
Bombetoka,Sankoany,Inf_14,Homme,Angona,DIOSCOREACEAE,Dioscorea sp. ,1,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Babonga,COMBRETACEAE,Combretum coccineum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Afiafy,AVICENNIACEAE,Avicennia marina,0,1,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Sarigavo,EUPHORBIACEAE,Alchornea alnifolia,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Mangoro,,sp 8,1,0,0,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Vory,MORACEAE,Allaeanthus greveanus,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Atokonjo,BURSERACEAE,Operculicarya gummifera,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,1,0,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Sohihy,ANACARDIACAE,Adina microcephala,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Malazovoavy,LAMIACEAE,Karomia macrolyx,1,1,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_14,Homme,Kifaitry,,sp 2,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Tsilanimboana,LOGANIACEAE,Strychnos henningsii,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Madiro,FABACEAE,Tamarindus indica,1,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Kirapy,,,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Lambohenjana,LYTHRACEAE,Woodfordia fruticosa,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Manary,FABACEAE,Dalbergia trichocarpa,1,0,0,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_15,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,1,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Kifaitry,,sp 2,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_15,Homme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,0,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_16,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Sankoany,Inf_16,Femme,Tsihitafototra,LAURACEAE,Cassytha filiformis,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_16,Femme,Kirajy,MALPHIGIACEAE,Acridocarpus excelsus,1,0,1,0,0,0,0,1,1,0
Bombetoka,Sankoany,Inf_16,Femme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_16,Femme,Ferinalika,,,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_17,Femme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Sankoany,Inf_17,Femme,Katra,FABACEAE,Caesalpinia bonduc,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_17,Femme,Katrafay,RUTACEAE,Cedrelopsis grevei,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Sely,MALVACEAE,Grewia sp.,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Madiro,FABACEAE,Tamarindus indica,1,0,1,0,0,0,0,1,0,0
Bombetoka,Sankoany,Inf_18,Homme,Goavy,MYRTACEAE,Psidium guajava,1,0,1,0,0,0,1,1,0,0
Bombetoka,Sankoany,Inf_18,Homme,Katrafay,RUTACEAE,Cedrelopsis grevei,1,1,1,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_18,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Sakoa gasy,ANACARDIACAE,Sclerocarya birrea,0,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Laingomaimbo,RUBIACEAE,Paederia bojeriana,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Godroa,APOCYNACEAE,Mascarenasia arborescens,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Mojiro,LAMIACEAE,Vitex leandrii,1,0,0,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_18,Homme,Ar?y ,BURSERACEAE,Commiphora sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Kifaitry,,sp 2,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Molompangady,RUBIACEAE,Neonauclea macrostipula,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Hazoambo,ANNONACEAE,Homalium nudiflorum,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Manary,FABACEAE,Dalbergia trichocarpa,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_18,Homme,Satramira,ARECACEAE,Hyphaene shatan,0,0,1,0,0,0,0,1,0,0
Bombetoka,Sankoany,Inf_19,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Mokonazy,RHAMNACEAE,Ziziphus mauritiana,1,1,1,0,0,0,1,1,0,0
Bombetoka,Sankoany,Inf_19,Homme,Mandravasarotra,CANNELACEAE,Cinnamosma fragrans,0,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,kabokala,APOCYNACEAE,Carissa spinarum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Tsilaitra,OLACACEAE,Noronhia boinensis,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,0,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_19,Homme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Sakoana,ANACARDIACAE,Poupartia caffra,1,0,1,0,0,0,1,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Ar?y ,BURSERACEAE,Commiphora sp.,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Atokonjo,BURSERACEAE,Operculicarya gummifera,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Dilombetsirebaka,,sp 1,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_19,Homme,Taikindambo,FABACEAE,Millettia aurea,1,0,0,0,0,0,0,0,1,0
Bombetoka,Sankoany,Inf_20,Homme,Satrana,ARECACEAE,Bismarckia nobilis,1,0,0,0,0,1,0,0,0,0
Bombetoka,Sankoany,Inf_20,Homme,Famoalambo,FABACEAE,Dichrostachys sp.,1,0,0,0,0,0,0,1,0,0
Bombetoka,Sankoany,Inf_20,Homme,Mandoko,FABACEAE,Dalbergia sp.,1,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_20,Homme,Fanariandia,,,1,0,0,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_20,Homme,kabokala,APOCYNACEAE,Carissa spinarum,0,0,1,0,0,0,0,0,0,0
Bombetoka,Sankoany,Inf_20,Homme,Vahy mirazo,MALVACEAE,Byttneria voulily,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_21,Femme,Satrana,ARECACEAE,Bismarckia nobilis,0,0,0,0,0,1,0,0,0,0
Bombetoka,Mataitromby,Inf_21,Femme,Godroa,APOCYNACEAE,Mascarenasia arborescens,0,1,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_21,Femme,Kirajy,MALPHIGIACEAE,Acridocarpus excelsus,1,0,1,0,0,0,0,1,1,0
Bombetoka,Mataitromby,Inf_21,Femme,Vakakoa,LOGANIACEAE,Strychnos madagascariensis,1,1,1,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_21,Femme,Manevoka,POACEAE,Imperata cylindrica,0,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_21,Femme,Nanto,SAPOTACEAE,Capurodendron rubrocostatum,1,1,0,0,0,0,0,0,1,0
Bombetoka,Mataitromby,Inf_21,Femme,Mangarahara,BOGNONIACEAE,Stereospermum euphoroides,1,0,1,0,0,0,0,0,0,0
Bombetoka,Mataitromby,Inf_21,Femme,Amaninomby,COMBRETACEAE,Terminalia boivinii,1,0,1,0,0,0,0,0,0,0
