ap,site,tf,nv,sp,famille,dhp,hfut,hmax,forme,type,phenologie,diameter_class,reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.5,0.89,2.56,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.56,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,2,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,2,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.8,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.63,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.98,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,2,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.8,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.7,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.65,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.78,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.39,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1,0.75,3,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1,1,2.41,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.98,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2,0.95,40.6,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2.3,4,5.03,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,3.5,3.74,6,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.92,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2.5,0.74,5.86,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.5,1.33,5.78,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.4,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.36,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.45,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.48,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.6,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.7,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,2.06,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,7,4.17,9.5,Arbre,Microphanerophyte,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,3.5,3.25,7.36,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2,2.51,4.56,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,5,2.95,8.27,Arbre,Microphanerophyte,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.38,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.1,0.74,4,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,3.5,2,4.32,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2,1.25,2.56,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,8,1.47,6.5,Arbre,Microphanerophyte,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,4,2.25,6,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,4.5,3,5.54,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1,0.1,2.08,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,0.5,1.32,2.1,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.6,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1,1.62,3,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,2,1.09,3.41,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.3,1.05,3.1,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,8.5,5.04,8.23,Arbre,Microphanerophyte,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,10.5,6,8.47,Arbre,Microphanerophyte,,"[10,20)",sem
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,11,3.06,8.57,Arbre,Microphanerophyte,,"[10,20)",sem
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,5,2.45,5.15,Arbre,Microphanerophyte,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.86,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.49,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,0.9,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.2,1,2.3,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.5,1.04,3,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,3.7,2.46,5,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.35,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.22,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.8,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,2,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1,0.54,2.53,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,1.1,1.84,2.3,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,NA,NA,1.52,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Vakakoa,Strychnos madagascariensis,LOGANIACEAE,0.6,1,2.45,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.72,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.24,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.31,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.26,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.13,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.27,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.32,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,7,6.95,8.22,Arbre,,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.23,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,12,6.11,8.6,Arbre,,,"[10,20)",sem
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.25,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.12,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,2.5,2.51,3.7,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,3,4.06,5.2,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,20,4.68,9.36,Arbre,,,"[20,30)",sem
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,8,6.17,9.56,Arbre,,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.36,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,4,5,5.6,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,1,1.04,2.1,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,1.02,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.25,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.35,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.4,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.3,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.36,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.35,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.32,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.29,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,2,3.74,4.5,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.8,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.65,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,4.6,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,1.03,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.5,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.62,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.47,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,6,4.2,7.62,Arbre,,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.36,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.8,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,7,4.63,8.74,Arbre,,,"[5,10)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.3,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Valomamay,Astrotrichilia asterotricha,MELIACEAE,NA,NA,0.24,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Voamay ,Vitex perrieri,VERBENACEAE,NA,NA,5.7,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Voamay ,Vitex perrieri,VERBENACEAE,NA,NA,0.43,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Voamay ,Vitex perrieri,VERBENACEAE,NA,NA,1.1,Arbre,Microphanerophyte,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Voamay mavo,Vitex beraviensis,VERBENACEAE,4.6,1.52,4.68,Arbre,Microphanerophyte,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Voantsakalava,Phylloctenium bernieri,BIGNONIACEAE,4,5.06,6.84,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Voantsakalava,Phylloctenium bernieri,BIGNONIACEAE,NA,NA,1.72,Arbre,,,NA,cotyledon
Ankarafantsika,Foret d'Andranohobaka II,,Voantsakalava,Phylloctenium bernieri,BIGNONIACEAE,4,3.26,5.41,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret d'Andranohobaka II,,Voantsakalava,Phylloctenium bernieri,BIGNONIACEAE,1.5,1.26,2.8,Arbre,,,"[0,5)",reg
